"","logFC","logCPM","F","PValue","FDR","genes"
"SL1344_0160",0.428011360827256,6.81832343568108,4.4569284361479,0.053982046132393,0.0926254548217045,"SL1344_0160"
"ylbA",0.195640324483579,5.69486204806131,4.12796158445487,0.0540475916340609,0.0926721732484766,"ylbA"
"ttrB",0.46021563108144,2.63868913087386,4.12818569627243,0.0540415820593842,0.0926721732484766,"ttrB"
"SL1344_3733",0.290016723356884,3.94159903585374,4.12270519698784,0.0541887596791901,0.0928813006974637,"SL1344_3733"
"SL1344_2560",0.459846573999829,2.06591775511457,4.12136248962801,0.0542248871053162,0.0929103007185316,"SL1344_2560"
"SL1344_1263",-0.533703006779002,6.14538229830435,4.52564539348952,0.0544032690745354,0.0931829364424673,"SL1344_1263"
"cobD",-0.282017078113339,4.42483781219729,4.11209994765592,0.0544748545351048,0.0932725208447086,"cobD"
"frsA",-0.183971564156784,7.0766270976729,4.1085376535271,0.0545713377507158,0.093371616802339,"frsA"
"yccF",-0.328035745113337,3.99720613132617,4.10896865148638,0.0545596540507988,0.093371616802339,"yccF"
"SL1344_2922",0.347965015523686,3.98348463160576,4.10025955285552,0.0547962963399218,0.0937233682447672,"SL1344_2922"
"metF",-0.283265629385725,4.81141550886981,4.08626174286498,0.055179087376248,0.0943447315796788,"metF"
"yqfA",0.342530762760732,6.2067606541857,4.22413921465136,0.0552822609261986,0.0944877371378173,"yqfA"
"ygbI",-0.241751439050877,5.30434026886311,4.08091381871592,0.0553261349308187,0.0945293234406111,"ygbI"
"hisC",-0.318576752847146,7.11852013890231,4.1844528631622,0.0553864935644416,0.0945990357949167,"hisC"
"SL1344_0990",0.88404205016484,1.00823386980917,4.07440449920663,0.055505717017973,0.0947692033942589,"SL1344_0990"
"oadG",0.532024353126367,1.89419038790856,4.06103686670479,0.0558765882351551,0.0953687569842785,"oadG"
"SL1344_2701",0.344073754742271,4.08609451193994,4.05279785706706,0.0561065723501717,0.095727509861651,"SL1344_2701"
"ydgT",-0.444293613353733,7.09210544893298,4.36537511184114,0.0564538975697255,0.0962861433514676,"ydgT"
"tqsA",-0.262488193547506,4.65466507256457,4.0365888743098,0.0565621756104671,0.0964368147436832,"tqsA"
"hisA",-0.365882160711714,6.44687777641429,4.20487393856232,0.0567529965583955,0.0967280635493162,"hisA"
"SL1344_4421",0.189019392249239,8.42598236536983,4.01006278833323,0.0573168692065302,0.0976547010750217,"SL1344_4421"
