"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"hflK",0.158542457461467,9.73412636854239,4.21714267111268,0.0481103980769859,0.383374772794992,"SL1344_4297","hflK"
"ptsN",0.172163478523127,7.24080102778655,4.21213253395633,0.048235700157696,0.383740026460484,"SL1344_3294","ptsN"
"acpS",-0.274180685185263,4.99790046556259,4.20447385532554,0.0484279406445635,0.383787460471801,"SL1344_2539","acpS"
"slyD",-0.140940378794346,10.2687940777017,4.20240211062825,0.0484800892291982,0.383787460471801,"SL1344_3422","slyD"
"creC",-0.285070530908402,4.87117112781092,4.20660903122615,0.0483742604205962,0.383787460471801,"SL1344_4516","creC"
"fruB",-0.361773556755588,6.14062913759806,4.56663177425787,0.0486378771479483,0.384406397295323,"SL1344_2183","fruB"
"yeiE",0.215357324148163,5.88231009957014,4.19230026646409,0.0487352589134048,0.384449896285075,"SL1344_2178","yeiE"
"gltS",0.18420797388391,7.55605810963912,4.19047451867801,0.0488026064242599,0.384449896285075,"SL1344_3712","gltS"
"flgJ",-0.182361763216698,7.21621952318775,4.12290616769998,0.050528895964725,0.388070616165476,"SL1344_1119","flgJ"
"osmE",0.206704543513662,5.9879622268859,4.13638456146615,0.0501748696776053,0.388070616165476,"SL1344_1246","osmE"
"fnr",-0.155586550685452,8.61115040287424,4.1531576427647,0.0497381397577585,0.388070616165476,"SL1344_1591","fnr"
"yoaA",-0.165694360206642,6.52682586394766,4.1290344893707,0.0503675859466966,0.388070616165476,"SL1344_1750","yoaA"
"rrmA",-0.242547619742596,5.79335897538442,4.15256351155337,0.0497643059853611,0.388070616165476,"SL1344_1764","rrmA"
"mig-3",0.442052284257364,3.31921114265769,4.15525642836488,0.0496837898146403,0.388070616165476,"SL1344_1800","mig-3"
"hexR",0.251232543441001,5.10953889222989,4.14096162329346,0.0500552739219959,0.388070616165476,"SL1344_1821","hexR"
"fliI",-0.17784493811767,7.09457471571539,4.12218083868626,0.0505480260029166,0.388070616165476,"SL1344_1901","fliI"
"rfaC",-0.155940288070646,7.25833746672793,4.14536563276732,0.0499404982124625,0.388070616165476,"SL1344_3678","rfaC"
"dut",-0.148332722902705,7.4752666286829,4.13364104137383,0.0502467079923122,0.388070616165476,"SL1344_3697","dut"
"spoU",-0.178454534488001,6.99974517502348,4.13604669422018,0.0501837104859744,0.388070616165476,"SL1344_3709","spoU"
"hupA",-0.153314407698264,10.6531291690584,4.12569036336405,0.0504555393056371,0.388070616165476,"SL1344_4109","hupA"
"efp",-0.140532128411973,10.1282523698364,4.15114645799766,0.0497902830423387,0.388070616165476,"SL1344_4271","efp"
"treR",-0.376888299091598,3.70811029832241,4.14174816860365,0.0500347538276727,0.388070616165476,"SL1344_4386","treR"
"yafB",0.346138756231656,4.72038335918351,4.17585688096147,0.049518450935827,0.388070616165476,"SL1344_P2_0010","yafB"
"STnc1150",0.614961814337468,2.84475911415902,4.14639186639732,0.0504454236816167,0.388070616165476,"STnc1150","STnc1150"
"stfE",0.701042511214413,2.06758852281842,4.09353322185647,0.0513100495974839,0.38897367269427,"SL1344_0199","stfE"
"flgE",-0.184737863589156,9.16541791923534,4.14758297112162,0.051023287524083,0.38897367269427,"SL1344_1114","flgE"
"wcaC",0.531301809987406,2.4956367989953,4.09918174749534,0.051158796449157,0.38897367269427,"SL1344_2090","wcaC"
"hycB",0.648385444750825,1.63747028671171,4.11415961961508,0.0507601164126982,0.38897367269427,"SL1344_2832","hycB"
"comO",0.581704688311822,2.51339732862678,4.10610923437581,0.0509739709214823,0.38897367269427,"SL1344_2977","comO"
"SL1344_3739",0.606540834621937,2.15236844731191,4.09743040997314,0.0512056398353738,0.38897367269427,"SL1344_3739","SL1344_3739"
"iolG1",0.405618606788174,3.42469576858456,4.10625149806865,0.0509701830930094,0.38897367269427,"SL1344_4357","iolG1"
"STnc1380",0.781305870176006,1.52780689210893,4.09519337791302,0.0512655434217867,0.38897367269427,"STnc1380","STnc1380"
"SL1344_0869",0.237919801834256,5.52769401345292,4.08657230798667,0.0514971280700642,0.389779986599279,"SL1344_0869","SL1344_0869"
"tesA",0.21287984297284,5.44592109298667,4.07123826635839,0.0519119151812871,0.391098445115165,"SL1344_0499","tesA"
"gtgA",0.289430414881286,4.97347924675968,4.07115088847535,0.0519142893598717,0.391098445115165,"SL1344_0965","gtgA"
"fhlA",0.207137074222755,5.59566957034735,4.07221902213998,0.0518852749491026,0.391098445115165,"SL1344_2839","fhlA"
"fliN",-0.207723252381412,5.96660507071382,4.0650263626748,0.0520810019172518,0.39174323716263,"SL1344_1906","fliN"
"SL1344_1982",0.341202421996906,4.01478538351132,4.03852865273045,0.0528091630400636,0.396602563484397,"SL1344_1982","SL1344_1982"
"ybiV(1)",-0.174885359679215,6.66835229931827,4.03055324352567,0.0530305364762484,0.397646678018328,"SL1344_0818","ybiV(1)"
"StyR-281",0.524990628374705,2.75800821019679,4.02658065646622,0.0531411879710037,0.397858599553452,"StyR-281","StyR-281"
"menD",-0.225505078238332,5.42471905322187,4.00826874902559,0.0536545702768802,0.398459929983556,"SL1344_2278","menD"
"nlpB",-0.148139507709534,8.59523649101214,4.00606973532296,0.0537165902711317,0.398459929983556,"SL1344_2451","nlpB"
"obgE",-0.152799079483936,8.87225335694621,4.01036265655342,0.0535955885891008,0.398459929983556,"SL1344_3273","obgE"
"tnpA_1d",1.20497372439462,0.416118661972655,4.01096707737023,0.0535785765198713,0.398459929983556,"SL1344_3446","tnpA_1d"
"purD",-0.259682968571539,5.17972499829977,4.00821949769548,0.0536559584679436,0.398459929983556,"SL1344_4114","purD"
"SL1344_P3_0008",-0.151409092680283,7.77116083168856,4.00873658937507,0.0536413857842535,0.398459929983556,"SL1344_P3_0008","SL1344_P3_0008"
"asd",0.148634421403045,7.52697710334598,3.98634715528794,0.0542764121912891,0.401995083545606,"SL1344_3506","asd"
"SL1344_2641",0.349603108858665,4.17273481616625,3.97202962593057,0.0546868750638942,0.404414884660866,"SL1344_2641","SL1344_2641"
"ydiS",0.365563298820334,3.7019147424787,3.9552057370857,0.0551736078014064,0.407390446594788,"SL1344_1286","ydiS"
"SL1344_3746",0.581726246692882,2.4110120195237,3.92679536422476,0.0560065253910064,0.412909177272015,"SL1344_3746","SL1344_3746"
"ygiC",0.141615315473128,7.78335476246647,3.91572281812584,0.0563349238709762,0.414697175873391,"SL1344_3162","ygiC"
"SL1344_1604",0.383818197360483,3.71819574839555,3.90864686724348,0.0565459100956482,0.415432744351804,"SL1344_1604","SL1344_1604"
"menF",-0.221794430126513,5.42454201516687,3.90142111867275,0.0567622708644135,0.415432744351804,"SL1344_2279","menF"
"murQ",-0.306057164816668,4.38969967798871,3.89800130652623,0.0568649915130549,0.415432744351804,"SL1344_2533","murQ"
"sgbE",-0.573820691017737,2.29442614961316,3.90134798292739,0.0567644654749836,0.415432744351804,"SL1344_3642","sgbE"
"repZ",-0.193653838680079,6.10626475610987,3.89971633901056,0.0568134513661152,0.415432744351804,"SL1344_P2_0002","repZ"
"cafA",-0.140054184160714,7.68145589114299,3.89267490912013,0.0570253925075907,0.415975257430748,"SL1344_3342","cafA"
"yhfC",-0.197630921190102,6.84576346189607,3.8848256320437,0.0576347010617948,0.419317107086586,"SL1344_3440","yhfC"
"yjgQ",-0.151592118374198,7.43451818919541,3.87185609559022,0.0576571876383295,0.419317107086586,"SL1344_4410","yjgQ"
"yhcO",0.439052458716748,3.24469644747136,3.86886134163681,0.0577487099747724,0.419351158598761,"SL1344_3335","yhcO"
"yihO",0.441452815347407,3.3174618363657,3.8645576306557,0.0578805186672844,0.419677214180655,"SL1344_3963","yihO"
"ybgJ",0.238016594363339,5.73717221726963,3.85808491686226,0.0580793883006186,0.419858332490549,"SL1344_0693","ybgJ"
"pduU",0.824278224382864,1.0940342766277,3.85974391199995,0.0580283443892314,0.419858332490549,"SL1344_2031","pduU"
"arcA",0.130048298183296,8.97221137169142,3.85017379026172,0.0583234865588922,0.420992700437804,"SL1344_4525","arcA"
"speD",-0.177337614237557,9.02884503766711,3.87862147416622,0.05843985421541,0.421203068665992,"SL1344_0166","speD"
"SL1344_2632",0.265841312001634,7.12586551543004,4.06203135554428,0.0587158296431829,0.422561462514054,"SL1344_2632","SL1344_2632"
"ybbM",-0.293455059912003,5.04407626041996,3.83357204462642,0.0590827673501364,0.422682494124161,"SL1344_0496","ybbM"
"yrbD",-0.176279838193974,7.55330103024245,3.82731774674699,0.0590351567947609,0.422682494124161,"SL1344_3283","yrbD"
"ftsX",-0.162726523351318,6.97260136794136,3.82946901233539,0.0589677618009116,0.422682494124161,"SL1344_3534","ftsX"
"STnc150",0.683778166242178,2.05874087383217,3.83204611530247,0.0588871390090903,0.422682494124161,"STnc150","STnc150"
"dbpA",-0.189718852430512,5.78085508658722,3.81603134031634,0.059390147872069,0.424252994192635,"SL1344_1586","dbpA"
"fliO",-0.223571278496383,5.82384663519355,3.81267796436374,0.0594960795832079,0.424381932507106,"SL1344_1907","fliO"
"asrA",0.583860300339232,2.23345287726309,3.80366358772191,0.0597818856338785,0.425791630864306,"SL1344_2510","asrA"
"SL1344_4354A",-0.743042320059638,1.45528974042068,3.79751963555291,0.0599775604167826,0.426556169738797,"SL1344_4354A","SL1344_4354A"
"bioA",0.140805453488995,8.19942603697503,3.7935446137682,0.0601045388195617,0.426830614646564,"SL1344_0770","bioA"
"pgm",-0.138388533195642,9.05823141972261,3.77795290318646,0.0606055042196894,0.427508052629623,"SL1344_0680","pgm"
"rhlE",-0.178669303907118,7.18375103742129,3.77375851948467,0.0607410645912074,0.427508052629623,"SL1344_0796","rhlE"
"ispZ",0.220423854600489,6.17176610026416,3.79194745730699,0.0604002791175728,0.427508052629623,"SL1344_1666","ispZ"
"ygjT",-0.220801153181003,5.70048408017228,3.7721366223142,0.0607935741589927,0.427508052629623,"SL1344_3197","ygjT"
"yraP",0.155703864686782,7.06397991082419,3.7824038423346,0.0604620210921903,0.427508052629623,"SL1344_3240","yraP"
"rpmE",-0.153805837237782,9.89732650192514,3.77019777883288,0.0608564114593355,0.427508052629623,"SL1344_4045","rpmE"
"SL1344_4425",-0.162991035051868,8.87186344783552,3.77728207809044,0.0606271622575798,0.427508052629623,"SL1344_4425","SL1344_4425"
"trbD",1.01314071255846,0.447877522179686,3.76860252828377,0.0609081673657446,0.427508052629623,"SL1344_P1_0026","trbD"
"hin",0.466745387091706,3.3468651879846,3.76451935857899,0.0610408645717429,0.427593169182556,"SL1344_2757","hin"
"SL1344_P1_0039",0.395319322987065,3.35435212190056,3.76278310653961,0.0610973880173874,0.427593169182556,"SL1344_P1_0039","SL1344_P1_0039"
"SL1344_1302",0.315842216773839,4.14819446762822,3.75669896842347,0.0612959177218527,0.427742755316224,"SL1344_1302","SL1344_1302"
"SL1344_2438",0.263908134850654,5.09769681564939,3.75825502925788,0.0612450739355359,0.427742755316224,"SL1344_2438","SL1344_2438"
"ydhD",-0.264584430926101,8.44921910782443,4.04552986593989,0.0618907042422642,0.430463402224792,"SL1344_1365","ydhD"
"SL1344_2694",0.549932922813632,2.44023776670812,3.73798748901572,0.0619110129080261,0.430463402224792,"SL1344_2694","SL1344_2694"
"lpfB",0.748111663438909,1.5722775504201,3.73671136386088,0.0619532127865459,0.430463402224792,"SL1344_3605","lpfB"
"SL1344_0986",0.489033340312849,3.17391738805777,3.71904061104312,0.0625408764092089,0.432678928624741,"SL1344_0986","SL1344_0986"
"fliL",-0.184847435516665,6.89762075194453,3.72010144389529,0.062505421945287,0.432678928624741,"SL1344_1904","fliL"
"ccmA2",0.480686159787519,3.01567964372688,3.72118647306184,0.0624691820269533,0.432678928624741,"SL1344_2224","ccmA2"
"ydcP",-0.157636601982765,7.26772516862717,3.71359597094922,0.0627231974509493,0.43331948568045,"SL1344_1534","ydcP"
"sapB",-0.256972839537507,4.98313888108437,3.69821056255827,0.063241615760345,0.436276803581008,"SL1344_1623","sapB"
"lysA",0.37231353875821,6.69245727237217,4.07016775028338,0.0635412319659765,0.437155506812093,"SL1344_2991","lysA"
"phnA",-0.226100741267976,5.52128683043296,3.68912383850281,0.0635500446846322,0.437155506812093,"SL1344_4226","phnA"
"ydcZ",0.450145878235213,3.27750791058283,3.67204899772077,0.064134170599724,0.439552461229491,"SL1344_1522","ydcZ"
"SL1344_3014",-0.197829906798203,5.7647093957915,3.67313390688473,0.0640968781213109,0.439552461229491,"SL1344_3014","SL1344_3014"
"slt",-0.16822793050196,6.17386567721484,3.66831847833476,0.0642625880364507,0.439552461229491,"SL1344_4509","slt"
"shfC",0.723669753236133,1.51068393387111,3.67027268626273,0.0641952815977454,0.439552461229491,"SL1344_P2_0083","shfC"
"ribH",-0.148489673572456,8.91399070953429,3.64900025927288,0.0649322043148642,0.440452934213602,"SL1344_0411","ribH"
"hupB",-0.133962680673862,10.2060278020949,3.644886546417,0.0650758010832624,0.440452934213602,"SL1344_0445","hupB"
"ybgF",-0.144596999716478,8.01044911413306,3.62735704927989,0.0656916954584213,0.440452934213602,"SL1344_0732","ybgF"
"galM",-0.16567492135276,6.62276651281234,3.65145062734981,0.0648468381073171,0.440452934213602,"SL1344_0750","galM"
"aspC",-0.13252069563469,8.43442986210741,3.61621900473827,0.0660864151220532,0.440452934213602,"SL1344_0935","aspC"
"yceE",0.297400722935194,4.35895057673378,3.65753563661212,0.0646353901548336,0.440452934213602,"SL1344_1091","yceE"
"flgD",-0.160000208960882,8.73332043985454,3.61980237121375,0.0659960936099288,0.440452934213602,"SL1344_1113","flgD"
"ycfS",0.264286259136373,4.92375405663223,3.6237312576874,0.0658198990444294,0.440452934213602,"SL1344_1152","ycfS"
"ssaS",0.836874040091147,1.17595492708675,3.61755739795207,0.0660388439731578,0.440452934213602,"SL1344_1354","ssaS"
"narU",0.430653140186775,3.05179142349172,3.6212398770442,0.0659081535109061,0.440452934213602,"SL1344_1507","narU"
"hyaF",0.50966933515462,2.53134017135714,3.62683177556133,0.065710251180059,0.440452934213602,"SL1344_1719","hyaF"
"ftn",-0.221344848164496,6.83471253609833,3.71635866589313,0.0653895137131561,0.440452934213602,"SL1344_1868","ftn"
"SL1344_1989",0.320055781127105,4.1488037082264,3.62009283196724,0.0659488308545071,0.440452934213602,"SL1344_1989","SL1344_1989"
"pduH",1.10283890374654,0.732268681423155,3.61140489878187,0.0662578425264879,0.440452934213602,"SL1344_2020","pduH"
"SL1344_2548",0.936395585715951,0.907571049786784,3.61436657095562,0.0661523203461204,0.440452934213602,"SL1344_2548","SL1344_2548"
"SL1344_2587",0.451396057352556,2.83541440552047,3.62470567229918,0.0657854174404759,0.440452934213602,"SL1344_2587","SL1344_2587"
"proX",0.202786073880019,6.41471982204483,3.64405720262251,0.0651047938656517,0.440452934213602,"SL1344_2796","proX"
"iciA",0.266800367375291,4.71837917137455,3.63251551914791,0.0655097794722081,0.440452934213602,"SL1344_3040","iciA"
"dppA",0.165920636109253,6.73126483873471,3.64343305747578,0.0651266226975614,0.440452934213602,"SL1344_3596","dppA"
"yihT",0.476728517059116,2.68397522612567,3.63067318815274,0.0655746854031222,0.440452934213602,"SL1344_3968","yihT"
"SL1344_4423",-0.137536862085248,7.42147432328524,3.60995285601396,0.0663096465465498,0.440452934213602,"SL1344_4423","SL1344_4423"
"SL1344_3598",-0.299085129270937,4.05695190643351,3.60672271974884,0.0664250496608136,0.440613413203391,"SL1344_3598","SL1344_3598"
"envF",0.340755320584753,4.06900011224579,3.59909082203699,0.0666986087386401,0.441261169915528,"SL1344_1179","envF"
"yibP",-0.134944131954136,7.80677422821032,3.59813969316826,0.0667327894639378,0.441261169915528,"SL1344_3671","yibP"
"PinT",1.03219605784375,0.740234309072006,3.59635900542712,0.0667968347915202,0.441261169915528,"PinT","PinT"
"SL1344_1484",-0.246781165383783,5.22767857505525,3.57789736510932,0.0674649090208669,0.444938395269036,"SL1344_1484","SL1344_1484"
"yibL",-0.21721073558993,6.41992094879851,3.61310176813713,0.067537760143343,0.444938395269036,"SL1344_3654","yibL"
"SL1344_2547",0.288668211207165,4.80937786868048,3.55738318877439,0.06821605153541,0.448049949175265,"SL1344_2547","SL1344_2547"
"nucD2",-0.751962476008137,0.988820302810973,3.55891304071168,0.0681597126635482,0.448049949175265,"SL1344_2686","nucD2"
"RnpB",-0.321962413789245,13.616302963963,3.88483848272381,0.0682884163580442,0.448049949175265,"RnpB","RnpB"
"yfaZ",-0.176755302160289,6.4118705257411,3.55282933179489,0.0683840625748557,0.44806870851286,"SL1344_2263","yfaZ"
"ybaL",0.163870596954532,6.98150341439517,3.54887098955919,0.068530479336381,0.448419626985615,"SL1344_0485","ybaL"
"SL1344_1635",-0.261451873782033,4.77303767504593,3.53532767768255,0.0690341025946209,0.450494164093817,"SL1344_1635","SL1344_1635"
"StyR-88",-0.225704674222722,6.25666785438858,3.57142129104483,0.0690038009075606,0.450494164093817,"StyR-88","StyR-88"
"galF",-0.15321476193864,8.42768939195355,3.52913248654232,0.069265859676403,0.45139654032031,"SL1344_2075","galF"
"yqjF",0.486147345733864,2.89245776959647,3.50447040769878,0.0701971371199271,0.455702961044572,"SL1344_3204","yqjF"
"priA",-0.164453981564968,6.9937992224086,3.50231586177086,0.0702791607982923,0.455702961044572,"SL1344_4044","priA"
"yjeS",-0.184922045521026,5.90700212206886,3.50402033219479,0.0702142626405506,0.455702961044572,"SL1344_4289","yjeS"
"yjgB",0.268619847240734,4.51243947731411,3.5016602086433,0.0703041428822129,0.455702961044572,"SL1344_4416","yjgB"
"ychM",-0.196301949762223,5.41751454763892,3.48919577069165,0.0707809705716234,0.455823847129868,"SL1344_1709","ychM"
"pdxK",-0.188618777751458,5.99527488002735,3.49033866941669,0.0707370981486351,0.455823847129868,"SL1344_2398","pdxK"
"yhbW",0.269821975624347,4.60281802070261,3.49211779978818,0.0706688634301212,0.455823847129868,"SL1344_3249","yhbW"
"purH",-0.239410175100071,5.21403739190823,3.48883677097478,0.0707947577857529,0.455823847129868,"SL1344_4115","purH"
"ecnA",-0.282400301685844,4.25221475084373,3.49700663286929,0.0704817427594926,0.455823847129868,"SL1344_4272","ecnA"
"yeeZ",-0.1740757563341,6.0994488605075,3.48031485726313,0.0711229244294922,0.457327033382181,"SL1344_2047","yeeZ"
"leuC",0.198996381539545,6.38551589348124,3.46378334353617,0.0717644098777871,0.45779436631418,"SL1344_0111","leuC"
"yceH",-0.202611406076279,5.35858097659888,3.46380419792857,0.0717635965670409,0.45779436631418,"SL1344_1105","yceH"
"mipA",-0.128369280806215,9.18656685097466,3.47275653337054,0.0714154138524268,0.45779436631418,"SL1344_1221","mipA"
"celB",0.259104146845599,4.47379999287647,3.47023854510367,0.0715131537528694,0.45779436631418,"SL1344_1248","celB"
"sscB",0.577023475705275,2.35915017712858,3.46783768616365,0.0716064869645999,0.45779436631418,"SL1344_1337","sscB"
"yeaY",-0.209991108376106,5.40209254339829,3.46883948788477,0.0715675253810308,0.45779436631418,"SL1344_1748","yeaY"
"yafE",0.239305295134835,4.81283908635214,3.45680199590179,0.0720372615140693,0.458324026154731,"SL1344_0254","yafE"
"SL1344_1203",1.20850957354775,0.235081681975922,3.45754620963237,0.0720081200469597,0.458324026154731,"SL1344_1203","SL1344_1203"
"yjfH",-0.168447747824372,6.96678172461708,3.43583021375114,0.0728639330873027,0.462973595892875,"SL1344_4302","yjfH"
"bioC",0.192127557421945,7.99403638738769,3.51349072673005,0.072963393453984,0.462996356096306,"SL1344_0773","bioC"
"yaiE",-0.21800301834774,5.24744532304579,3.42727501938962,0.0732042204681032,0.463122742027016,"SL1344_0386","yaiE"
"ackA",-0.160087952346214,10.4156516694817,3.42560075381787,0.0732710240026175,0.463122742027016,"SL1344_2306","ackA"
"yhiP",0.189986824821886,5.68631718643765,3.43007790452793,0.0730925379330171,0.463122742027016,"SL1344_3557","yhiP"
"yjgA",-0.140071742258196,7.92929584491537,3.42173676593376,0.0734254595746505,0.463492214752924,"SL1344_4367","yjgA"
"SL1344_0926",0.307087111261069,4.04862083558048,3.40622276206164,0.0740492163924502,0.465548142492707,"SL1344_0926","SL1344_0926"
"trpE",0.224748235097867,5.00940674837897,3.40405659891022,0.0741367822689774,0.465548142492707,"SL1344_1654","trpE"
"mrcA",-0.133370804207678,7.65011135190198,3.40517406973559,0.0740915946354074,0.465548142492707,"SL1344_3460","mrcA"
"SL1344_P2_0021",-0.124728215339265,7.8155641805943,3.40970492484241,0.0739086956083543,0.465548142492707,"SL1344_P2_0021","SL1344_P2_0021"
"rdgC",-0.147730629049567,7.65765175144277,3.38848316498384,0.074769768086165,0.467026004585275,"SL1344_0387","rdgC"
"SL1344_0748",-0.37525597413355,3.59109045497524,3.37832117343167,0.0751860813835246,0.467026004585275,"SL1344_0748","SL1344_0748"
"poxB",0.321321578943753,4.15704368127453,3.38867098938112,0.0747620978002097,0.467026004585275,"SL1344_0874","poxB"
"pgpB",0.277689654751552,4.71221138244847,3.38101616389973,0.0750754203439887,0.467026004585275,"SL1344_1642","pgpB"
"SL1344_2310",0.466485280634554,2.67780966489553,3.38388975431811,0.0749576274825393,0.467026004585275,"SL1344_2310","SL1344_2310"
"eutG",0.576066378203279,2.3193841074891,3.37231923227443,0.0754331917184691,0.467026004585275,"SL1344_2424","eutG"
"yraL",-0.179661753576196,5.83067073237732,3.36925001217896,0.0755599098939832,0.467026004585275,"SL1344_3236","yraL"
"yiaB",0.533304615113593,2.14086868664778,3.38608310934559,0.0748678584112092,0.467026004585275,"SL1344_3624","yiaB"
"recQ",-0.133462439711621,7.97049854973376,3.38734390657,0.0748163115666573,0.467026004585275,"SL1344_3912","recQ"
"yihP",0.390824953846773,3.54159310607002,3.37207550398021,0.0754432457261302,0.467026004585275,"SL1344_3964","yihP"
"thiE",0.402840182110877,3.07726773826677,3.36885496379429,0.0755762375581046,0.467026004585275,"SL1344_4102","thiE"
"yjaH",-0.177478353926192,6.54221100685065,3.38206756621556,0.0750322976164746,0.467026004585275,"SL1344_4110","yjaH"
"rpsF",0.321229227880015,10.6368282324141,3.72798303061421,0.0756293923349939,0.467026004585275,"SL1344_4324","rpsF"
"yrbA",-0.145687895941558,7.8426798552155,3.36452222450478,0.0757555739425443,0.46720774785255,"SL1344_3280","yrbA"
"SL1344_3103",-0.290469917956016,4.3813484269738,3.3566787385871,0.0760814432672227,0.468618991756911,"SL1344_3103","SL1344_3103"
"ybhO",0.390000999920136,3.51642884408916,3.34068303183331,0.0767509110968554,0.472140318072248,"SL1344_0788","ybhO"
"ynhF",0.288788410499182,4.60421611609538,3.33405479040534,0.077030264488388,0.472654570793425,"SL1344_1362A","ynhF"
"SL1344_3144",0.712590584772014,1.93191315053954,3.34485382322828,0.0769806354836227,0.472654570793425,"SL1344_3144","SL1344_3144"
"dnaE",-0.12022707892784,9.62219537491195,3.31939208610178,0.0776523161409626,0.473996602954293,"SL1344_0232","dnaE"
"nagA",-0.16012711117015,6.65431938427956,3.31809027467481,0.0777078172511091,0.473996602954293,"SL1344_0665","nagA"
"yniC",0.151849301193104,6.39402460244023,3.32110519254395,0.0775793480250274,0.473996602954293,"SL1344_1257","yniC"
"SL1344_1979",-0.257860425732456,4.80784872127118,3.31734147221008,0.0777397617601573,0.473996602954293,"SL1344_1979","SL1344_1979"
"kup",-0.144702556631606,6.94078627470802,3.32362412172348,0.0774721969268544,0.473996602954293,"SL1344_3847","kup"
"SL1344_0056",0.334747067480457,4.61918936760954,3.35021458143795,0.07806483563035,0.475378425295031,"SL1344_0056","SL1344_0056"
"btuE",-0.267037557977629,4.7875865919414,3.3035091404729,0.0783325296932048,0.475808535708788,"SL1344_1275","btuE"
"yijC",-0.173960424110764,6.32979471361514,3.30454917308839,0.0782877836770277,0.475808535708788,"SL1344_4076","yijC"
"ygaC",-0.407683446932695,3.3775780756996,3.29583961378088,0.0786633924168442,0.47704886339259,"SL1344_2785","ygaC"
"yhfG",0.40943270148226,3.26763461635933,3.29420063505269,0.0787343019515209,0.47704886339259,"SL1344_3438","yhfG"
"ybdF",0.278336906959894,4.54619146373771,3.28656323222282,0.0790656818682856,0.478456363085152,"SL1344_0567","ybdF"
"fliY",-0.149749764259926,6.72378809765965,3.28258277403022,0.0792390135330841,0.47868319470277,"SL1344_1883","fliY"
"SL1344_P2_0051",0.301555866910251,3.99237838967018,3.2811520569981,0.0793014197064021,0.47868319470277,"SL1344_P2_0051","SL1344_P2_0051"
"SL1344_1187",-0.318031989809165,6.64711707707436,3.54144223571032,0.079724030353082,0.480633386485684,"SL1344_1187","SL1344_1187"
"tal",0.263241934112655,4.54780392436421,3.26308342802286,0.0800943416506141,0.481366252791471,"SL1344_2436","tal"
"guaA",-0.129643199222668,9.2382400724777,3.26181379747407,0.0801503934444817,0.481366252791471,"SL1344_2471","guaA"
"purA",-0.123842959566079,10.1580211551509,3.25968845195795,0.0802443225299512,0.481366252791471,"SL1344_4299","purA"
"StyR-126",-0.296978674508289,4.40562380569677,3.26148622870999,0.0801648621694072,0.481366252791471,"StyR-126","StyR-126"
"purE",-0.242896749556812,4.74985751865904,3.24582413306448,0.0808601094725767,0.482240938128591,"SL1344_0527","purE"
"rluC",-0.149116240963979,7.55030616966478,3.24955964868895,0.0806936723866315,0.482240938128591,"SL1344_1123","rluC"
"ydcX",-0.253251283296478,4.82391402734025,3.24816499925149,0.0807557661587167,0.482240938128591,"SL1344_1527","ydcX"
"SL1344_3498",0.395836431878665,3.4580178363119,3.24516648680507,0.0808894512081505,0.482240938128591,"SL1344_3498","SL1344_3498"
"SraF",0.774996809614454,1.25890502046787,3.25118410451858,0.0806214149084439,0.482240938128591,"SraF","SraF"
"SL1344_1943",0.402424684863094,3.26970864370204,3.24083041597574,0.0810832117436721,0.48227771910094,"SL1344_1943","SL1344_1943"
"tnpA_1c",-0.793078260614344,0.920353685412144,3.24055887901154,0.081095362996472,0.48227771910094,"SL1344_3267","tnpA_1c"
"SL1344_2109",0.506404702010238,2.60400330442974,3.23742057775419,0.0812359509671869,0.482380922289198,"SL1344_2109","SL1344_2109"
"StyR-29",-0.172330547003084,7.62024142599385,3.26144455788067,0.0813125017070631,0.482380922289198,"StyR-29","StyR-29"
"lpfD",0.243981702396446,4.81349975231456,3.22603969335071,0.0817480993849532,0.483458555032732,"SL1344_3602","lpfD"
"marT",0.283343095170203,4.24192120689342,3.22501257073069,0.0817944997849953,0.483458555032732,"SL1344_3725","marT"
"rsdB",-0.163665328148316,6.95662964504267,3.22734862993959,0.0816890110776279,0.483458555032732,"SL1344_P1_0076","rsdB"
"ybcI",0.436932511503381,3.10471329360081,3.21310039294514,0.0823348128302882,0.483915717005001,"SL1344_0533","ybcI"
"lipA",-0.12945226549345,8.40329180361054,3.20665132397312,0.0826290116762841,0.483915717005001,"SL1344_0621","lipA"
"yeaC",-0.185958190232329,5.55746951887017,3.20142503373896,0.0828683003488007,0.483915717005001,"SL1344_1227","yeaC"
"ydiT",0.682763737648492,1.75313357559259,3.20395410072169,0.0827524079312235,0.483915717005001,"SL1344_1285","ydiT"
"SL1344_1544",0.417456816461848,3.2311418694981,3.20575885472018,0.0826698185469257,0.483915717005001,"SL1344_1544","SL1344_1544"
"SL1344_1545",0.449376068898095,3.07663610552121,3.1910699370181,0.0833447311647214,0.483915717005001,"SL1344_1545","SL1344_1545"
"SL1344_1789",0.289009405530905,4.22159177567653,3.20141036272734,0.0828689731707461,0.483915717005001,"SL1344_1789","SL1344_1789"
"yejE",-0.344301752765708,4.13923728356563,3.191813384468,0.0833104226872492,0.483915717005001,"SL1344_2195","yejE"
"recN",-0.170355854749216,6.77460084120331,3.19400505847723,0.0832093745828847,0.483915717005001,"SL1344_2656","recN"
"invJ",-0.239365010630707,5.58078192991867,3.21898464470135,0.0824784410214991,0.483915717005001,"SL1344_2871","invJ"
