"","logFC","logCPM","F","PValue","FDR","genes"
"SL1344_4133",0.265559810826644,2.40189106787865,1.30655819474798,0.2649326386621,0.324671693237542,"SL1344_4133"
"foxA",0.147200032640729,5.4136998134262,1.30448157100261,0.265302307998628,0.325042366714631,"foxA"
"STnc1040",-0.181619244092399,4.12757151532425,1.30300840299832,0.265564961859968,0.325281772731493,"STnc1040"
"rffG",0.116871964028376,7.90117374822909,1.29273354622821,0.267406367341831,0.327454328818338,"rffG"
"malT",0.237707384536448,6.23707425272215,1.33543889021607,0.267581964865578,0.327586424716477,"malT"
"ybfN",0.223478202851131,2.37309856574669,1.28724342210095,0.268397125983682,0.3285012394694,"ybfN"
"ftsA",-0.109122088418665,9.04720798592438,1.28621906332663,0.268582515431384,0.328644985363421,"ftsA"
"trbI",0.33939547730125,1.35713998910193,1.28407672855805,0.268970779690385,0.329036838988971,"trbI"
"glnK",-0.306978594968554,2.38954248646155,1.27839335546833,0.270004370365312,0.330217734375984,"glnK"
"SL1344_2889",0.263308358070377,2.70633809164526,1.27787796852568,0.270098357040056,0.330249179222131,"SL1344_2889"
"yggG",-0.121755934052193,6.2593557342683,1.27338409021982,0.270919687848481,0.331169706879733,"yggG"
"SL1344_1536",0.11657244522923,5.38662589140706,1.27047424822841,0.271453258236136,0.331654309191258,"SL1344_1536"
"SL1344_3189",-0.250504767324045,9.47038782468764,1.32009901207895,0.271408292209665,0.331654309191258,"SL1344_3189"
"SL1344_3827",-0.108335651149994,6.1850419769012,1.26981427309709,0.271574468072358,0.331718611632827,"SL1344_3827"
"STM3026",0.191576276755223,3.9303175288446,1.26386429471868,0.272670445934382,0.332973225696694,"STM3026"
"SL1344_2313",0.28603516098021,1.95605369852228,1.26273363104024,0.2728793693418,0.333144247730006,"SL1344_2313"
"SL1344_3663",-0.140462827380645,5.21790007316395,1.26207676862628,0.273000840643511,0.333208444661283,"SL1344_3663"
"SL1344_1049",0.239027405689904,3.2563213947295,1.25937028744432,0.273502091431533,0.333736028318448,"SL1344_1049"
"chiA",0.181540250666711,5.51822742079523,1.26139720350818,0.274933348331563,0.335397882945718,"chiA"
"SL1344_2597A",0.27244353066552,2.41460273639968,1.25026104012982,0.275198080860729,0.335636186869224,"SL1344_2597A"
"nrfG",-0.245467028380078,2.34168095557545,1.24520932585092,0.276144597775829,0.33670567669314,"nrfG"
"SL1344_1187",0.136361175190016,6.88468770469452,1.24092312564947,0.276951051484668,0.337603890128866,"SL1344_1187"
"zur",-0.113073321434574,6.12914239487314,1.23912019896568,0.277291202434983,0.337933370163268,"zur"
"fimZ",-0.305051952889598,3.12788281194922,1.2486702544875,0.2775683944882,0.338185975853759,"fimZ"
"SL1344_1956",0.196839915334195,4.31885555715127,1.22773646951365,0.279982759608499,0.341041704413576,"SL1344_1956"
"rffD",0.124484647990694,8.35635976595836,1.22330885073487,0.280298034045419,0.341339776102138,"rffD"
"SL1344_P1_0031",0.333603674270245,1.10472152017769,1.21726390491779,0.281458987319258,0.342667284586774,"SL1344_P1_0031"
"SL1344_1474",0.173765124968454,4.2122504581526,1.21610358186568,0.281682559459412,0.342680719342348,"SL1344_1474"
"dcyD",-0.134432562157133,5.89415245284381,1.21624485526148,0.28165532619412,0.342680719342348,"dcyD"
"torD",0.274687857008818,2.17690864892127,1.2161075781563,0.281681789046733,0.342680719342348,"torD"
"moaE",-0.113079417098097,5.52711977560801,1.2114917036206,0.282573510417605,0.343642624937511,"moaE"
"SL1344_2298",0.214304306432722,2.98734560620452,1.21127569278071,0.282615332231015,0.343642624937511,"SL1344_2298"
"SL1344_2640",-0.168804538987874,4.01832871891331,1.20441011549566,0.283948863360819,0.345177344075466,"SL1344_2640"
"gsp",-0.115655643305331,7.20153419181356,1.20303058334194,0.284217822849342,0.345417489729212,"gsp"
"SL1344_1475",-0.139132064702109,4.97696487914402,1.2003894292312,0.284733698103991,0.345797406908362,"SL1344_1475"
"SL1344_1785",0.277239164837141,2.56896130589472,1.20089093579627,0.284635647294034,0.345797406908362,"SL1344_1785"
"yiaN",0.224667112260717,3.16732493060689,1.20033215893109,0.284744898018608,0.345797406908362,"yiaN"
"orf32",0.18147877080782,4.16769139554606,1.19452804801138,0.285883006342431,0.347023311106151,"orf32"
"SL1344_2305",-0.117938941529092,5.21506942645825,1.19445255748952,0.28589784882324,0.347023311106151,"SL1344_2305"
