"","logFC","logCPM","F","PValue","FDR","genes"
"yegT",-0.28544926272782,4.26016083052435,3.69176014270784,0.0673273736382297,0.114346424536178,"yegT"
"SL1344_2900",0.473958476304698,2.58981354379813,3.68972527043291,0.0673974894258102,0.114346424536178,"SL1344_2900"
"gshB",-0.172814520932517,7.71860771906402,3.69064193387955,0.0673658935441044,0.114346424536178,"gshB"
"SL1344_3702",-0.255703998981796,4.59476017296918,3.68996922759805,0.0673890789701806,0.114346424536178,"SL1344_3702"
"GlmZ",0.515774158051094,9.0467434802029,4.08833621313692,0.0674978298377713,0.114476508739586,"GlmZ"
"SL1344_3048",-0.530943922023678,1.72889386536186,3.66883326281101,0.0681222146256456,0.115494970958376,"SL1344_3048"
"yeaY",-0.205141178691979,5.49174469626735,3.66314728900877,0.0683209952578797,0.115765193621196,"yeaY"
"SL1344_2596",-0.694884699266362,1.9400847464007,3.69042855686379,0.0683294661543345,0.115765193621196,"SL1344_2596"
"folC",-0.218730719958135,8.22356437468988,3.65374586590139,0.0686511238679725,0.116269427923454,"folC"
"djlA",-0.182025762761529,7.06072651268229,3.64775686715068,0.0688623770719648,0.116586390583512,"djlA"
"SL1344_1562",-0.407403146717512,3.13603553045317,3.64687824224741,0.0688934317726777,0.116598155872793,"SL1344_1562"
"lspA",-0.209780678444783,6.89626542728334,3.64512884722441,0.0689553112526782,0.116662063843723,"lspA"
"sapF",0.219822343673811,5.45305720690446,3.62726636747291,0.06959079350096,0.117667170567115,"sapF"
"shdA",0.178565771905589,5.98923832129488,3.62706343540534,0.069598051476642,0.117667170567115,"shdA"
"asrC",0.257953012396031,3.95961180648997,3.62523465326141,0.0696634979470536,0.117736666516386,"asrC"
"sseBb",-0.217926998251889,7.34226834400457,3.62384691450142,0.0697132078246066,0.117779527155998,"sseBb"
"safC",0.174089955031185,6.55980688561824,3.61401400137119,0.0700665953001182,0.118335237942274,"safC"
"pefD",0.324618721383815,3.74442190661679,3.60923779246021,0.0702389880436843,0.118584986096789,"pefD"
"SL1344_2685",0.545040097336927,1.97151326296917,3.59637858173188,0.0707055472758731,0.11933103006748,"SL1344_2685"
"yfgE",-0.185818261336335,6.37960290951119,3.59396388852012,0.0707935525082901,0.119396239010669,"yfgE"
"SL1344_P2_0005",-0.194822388934505,5.98340701648902,3.59410474855493,0.0707884153200757,0.119396239010669,"SL1344_P2_0005"
"sgbU",0.4588448595076,2.36199767013155,3.59186479568612,0.0708701573556632,0.119483775228073,"sgbU"
"wzzE",0.171425313587299,8.2103891451396,3.59101366452071,0.0709012457989171,0.119494538651346,"wzzE"
"SL1344_1972",-0.346590247299188,3.62740169110222,3.56606641050606,0.0718194444273159,0.120999879029929,"SL1344_1972"
"sciA",-0.236183793767715,5.09157016990351,3.56523170262424,0.0718504009843088,0.121009884944673,"sciA"
"orf32",0.314162740828063,4.16769139554606,3.56078779969589,0.0720154681863966,0.121245673378907,"orf32"
"nanT",0.312135146977288,3.58953061773531,3.55590325438222,0.072197404294224,0.121509688438122,"nanT"
"carA",-0.223071598374278,6.12762543386031,3.5399672465636,0.0727946498194732,0.122472250844102,"carA"
"ydhM",0.212017036769985,5.32426939192065,3.52891535176156,0.0732121753030631,0.123131881759707,"ydhM"
"SL1344_1021",0.28752347754797,4.12902951728109,3.52702683863138,0.0732837950284537,0.123209494804529,"SL1344_1021"
"fadJ",0.218882709191917,5.5091010202515,3.52009177583236,0.0735474893766886,0.123566935086851,"fadJ"
"pilO",0.328065750181882,3.78471063025657,3.52019777516424,0.0735434507485641,0.123566935086851,"pilO"
"rluB",-0.261388158201099,5.25506137336524,3.51657694924868,0.0736815501711197,0.123749186867259,"rluB"
"SL1344_1224A",-0.267157524207147,4.2272163082669,3.50719122574391,0.0740409111680457,0.124265397731543,"SL1344_1224A"
"SL1344_2494",0.196089414457498,7.33175540205563,3.50685176858528,0.0740539459317566,0.124265397731543,"SL1344_2494"
"yheN",0.240156170713156,5.58138933226238,3.50653845219453,0.0740659792557451,0.124265397731543,"yheN"
"ynhG",0.325758958541201,5.91781443763261,3.61283538384072,0.0741408478070731,0.124340397526963,"ynhG"
"fruK",-0.988662341842394,5.31722536862496,3.94411401112512,0.0741620936252402,0.124340397526963,"fruK"
"SL1344_1672",0.189237103725034,5.2623079871521,3.5027989117436,0.0742097744290974,0.124377227620771,"SL1344_1672"
"gltL",0.254583714322371,4.56234536324273,3.49930826607088,0.0743442879525111,0.124559515353757,"gltL"
"narY",0.282211539809155,4.05100011722394,3.49376597284741,0.0745584375760716,0.124833166425638,"narY"
"emrR",-0.232690526040548,8.34538704391669,3.49584342997213,0.0745592346089863,0.124833166425638,"emrR"
"yegO",0.21132158087107,4.90643372760525,3.48561371353401,0.0748747214549323,0.125318002656577,"yegO"
"cdd",-0.517156110546185,5.05199520382353,3.75049336512611,0.0750497017357441,0.125539809532303,"cdd"
"yfeR",-0.22752550851441,4.31979561139734,3.48087814974908,0.0750591542624395,0.125539809532303,"yfeR"
"yggM",0.26904389041975,3.9648526778374,3.47897797619393,0.0751333055544125,0.12562039369744,"yggM"
"ssaU",0.347381178140246,4.30020233555418,3.48442108440467,0.0754537922814242,0.12611264452842,"ssaU"
"SL1344_4374",0.423021644136163,2.56852188196014,3.46684067988311,0.0756089328760741,0.126328293029904,"SL1344_4374"
"dgoD",0.389491371422956,3.38688826451751,3.46548455871689,0.0756622898587366,0.126373790071377,"dgoD"
"envR",-0.435346369043776,2.30594282305047,3.46410057675585,0.0757167876012917,0.126380727158488,"envR"
"ydeW",-0.21077379132055,5.27920342284103,3.46405205585833,0.0757186990500924,0.126380727158488,"ydeW"
"phnV",0.266082605697487,4.29084414241474,3.4605202723005,0.0758579802146236,0.126503907002616,"phnV"
"gapA",-0.193148012915837,11.6130429462762,3.46019151660143,0.0758709601435989,0.126503907002616,"gapA"
"SL1344_1973",-0.355908797623896,4.02561962664623,3.46432204891957,0.0758489165274119,0.126503907002616,"SL1344_1973"
"yiaC",0.268948161073275,4.17233199765077,3.4583405100921,0.0759440891730523,0.126582205144746,"yiaC"
"yadS",-0.189224145942382,6.18509879193132,3.45574648722313,0.0760467092894391,0.126627552404956,"yadS"
"ybdQ",0.197629042947923,7.12386113035533,3.45480300159614,0.0760840732655763,0.126627552404956,"ybdQ"
"ynbE",0.30525337059909,3.6291199619122,3.45442659074866,0.0760989857929736,0.126627552404956,"ynbE"
"cdh-b",0.570016189063874,1.44809731713238,3.45434571415845,0.0761021903744484,0.126627552404956,"cdh-b"
"yijD",0.209749310656681,5.41366173002581,3.45463614340084,0.0760906833873919,0.126627552404956,"yijD"
"rnpA",-0.237308998434151,7.43572189696581,3.44466399858695,0.0768689771185629,0.127859436837169,"rnpA"
"fruA",-0.822035621216492,5.98872440123695,3.8523010909022,0.0768982111461916,0.127864093267146,"fruA"
"SL1344_P1_0020",0.447659811055448,2.58972433214698,3.43004361503611,0.077072172911364,0.128109312842704,"SL1344_P1_0020"
"narW",0.403194849570244,2.73916082652845,3.42608826273783,0.0772313850613967,0.128329855562341,"narW"
"pcm",-0.17758907452295,6.709459249774,3.42261893855977,0.077371344576262,0.128518267072589,"pcm"
"yhcG",0.301400926144474,3.53689536592747,3.42036057581625,0.0774626080644365,0.128625690081593,"yhcG"
"yhhL",-0.273555861092556,4.4656159229081,3.41570648889651,0.0776510764092462,0.128894391417819,"yhhL"
"ybdL",-0.223753590183368,5.39338935386156,3.40587480825647,0.0780509477100839,0.129513699510695,"ybdL"
"SL1344_0377",0.254788461507466,4.85632999082499,3.40488029308049,0.0780915279927214,0.129536598388475,"SL1344_0377"
"sciT",0.325261616576081,3.77244294183371,3.40114428861756,0.0782441890673252,0.129745335110954,"sciT"
"ccmG1",0.577634116349684,1.07608499866855,3.3977619656295,0.0783826939142291,0.129930462804361,"ccmG1"
"SL1344_0148",0.256698257472074,4.56679961264588,3.3964696112324,0.0784356897443833,0.129939848705111,"SL1344_0148"
"SL1344_2619",0.403591931937115,3.00341934953943,3.39631375954406,0.0784420835681053,0.129939848705111,"SL1344_2619"
"modE",-0.217216552192064,5.96679807486798,3.39485458872027,0.0785019752049374,0.129994540933339,"modE"
"astA",0.261580141754085,3.7666646419619,3.38744504365251,0.0788069123525371,0.130454837456955,"astA"
"glnE",0.18790564992592,7.76084133304497,3.38612908258375,0.0788612125698578,0.1305000633597,"glnE"
"ydgE",0.507933516525898,3.95051114641053,3.53746592525426,0.0791890091594783,0.13097942383945,"ydgE"
"DsrA",0.632496513173422,1.26714277939535,3.37782038931122,0.0792050474943957,0.13097942383945,"DsrA"
"SL1344_P2_0019",-0.187474938726292,7.52769295170857,3.36915062032957,0.0795656642534335,0.131530799040963,"SL1344_P2_0019"
"ssaL",-0.288810282421949,3.92582114885548,3.36023649429667,0.0799384158244344,0.132101850817489,"ssaL"
"ydiD",0.279437239322061,4.61253177121959,3.35708412499212,0.080070715370989,0.132275290385749,"ydiD"
"SL1344_P2_0058",0.281924687597686,3.98044704835302,3.35379748266859,0.080208918484575,0.132458360774971,"SL1344_P2_0058"
"SL1344_3475",0.23420007983594,5.49375372951616,3.34650478668057,0.0805165574246181,0.132921019884941,"SL1344_3475"
"deoA",0.19974847989363,6.04975037529162,3.34488000062928,0.0805852831141526,0.132989087145396,"deoA"
"aroA",0.179249380048171,8.13997356350459,3.33950699117105,0.0808130336100436,0.133274000535895,"aroA"
"SL1344_2889",0.427681157693429,2.70633809164526,3.33987796786574,0.0807972849013509,0.133274000535895,"SL1344_2889"
"SL1344_2175",0.34855638278788,3.24950842202909,3.33660555900957,0.0809363272289136,0.133431838720605,"SL1344_2175"
"shfC",0.468813172550526,1.87528211628395,3.33547614298651,0.0809843792405108,0.133465568104378,"shfC"
"SL1344_1551",-0.279582231150788,4.09002405591342,3.32375145053977,0.0814851620774941,0.134245139294564,"SL1344_1551"
"STnc1400",-0.696891256976277,1.00627312405687,3.30945211815133,0.0821007467387217,0.135213248884984,"STnc1400"
"trpC",0.23468522060467,5.28349047006526,3.30351833109913,0.0823577671314518,0.135590374273258,"trpC"
"SL1344_1195",0.351838848154605,3.52505731381475,3.29332239779644,0.0828015695031303,0.136274648413284,"SL1344_1195"
"SL1344_3140",0.369082060000034,2.90949985449787,3.29029530719822,0.0829338609939749,0.136445947492468,"SL1344_3140"
"murQ",0.244419303289112,4.73799188273512,3.2884503597541,0.0830146093241335,0.136485950136245,"murQ"
"SL1344_3745",0.396348282972875,2.26973942215314,3.2886663379118,0.0830051518662505,0.136485950136245,"SL1344_3745"
"SL1344_2243",0.397107636260746,3.20322402069585,3.28368350652037,0.0832236614063405,0.136783163514261,"SL1344_2243"
"rfaC",-0.199733019145957,7.39035107750412,3.28097560859077,0.0833426875077017,0.136932262049848,"rfaC"
"yaiA",0.188335231293643,5.77877754181094,3.27432358168062,0.0836359125679335,0.137320743072333,"yaiA"
"ybdB",-1.10785678916582,4.62059299550433,3.66469790975455,0.0836235078310769,0.137320743072333,"ybdB"
"ynaJ",-0.188909445135535,6.28160242753225,3.27152969591653,0.0837594231885203,0.137476867988759,"ynaJ"
"mngB",0.377526063410181,3.70058517639695,3.26843803765749,0.08418416207786,0.138127134318388,"mngB"
"ydbH",0.166909175814333,6.94412691726629,3.26104090096387,0.0842249870245728,0.138147257456039,"ydbH"
"hpaE",0.327879701662938,3.89652680087768,3.25884723509424,0.0843227337499037,0.1382606993723,"hpaE"
"SL1344_P3_0012",0.217601482264687,6.20529088203735,3.25673524542677,0.0844169647436877,0.138368301750328,"SL1344_P3_0012"
"cutC",-0.23597609323057,4.70362202858442,3.25494635810977,0.084496874849676,0.138452365734378,"cutC"
"rbsD",-0.355077659874308,4.22701698531098,3.27239712462997,0.0846804610599497,0.138706193751093,"rbsD"
"ygdL",-0.182524453890684,7.23358658588517,3.24821385892824,0.0847984007101882,0.138852357560995,"ygdL"
"cutA",0.230896370352432,4.47823324713949,3.24582558482953,0.08490566157796,0.138980942488187,"cutA"
"yjeI",0.202292251342344,7.08608674977342,3.24106303577293,0.0851200222806649,0.139284691397691,"yjeI"
"yhjK",0.213863240863506,6.52138741232687,3.23446202996191,0.0854181648032599,0.139725283447199,"yhjK"
"SL1344_0886",0.401432420897294,3.30861392755722,3.23064534478794,0.0855910998972327,0.139930547380807,"SL1344_0886"
"cbiF",0.403032298421884,2.90255880370087,3.2304159420109,0.0856015070704585,0.139930547380807,"cbiF"
"dgoK",0.308022425327019,3.63317382463905,3.22252385982593,0.0859604333977985,0.14043546766114,"dgoK"
"glnG",-0.34208226251442,5.43464499869901,3.31860715150867,0.085968455601537,0.14043546766114,"glnG"
"RdlD",-0.319741137178028,4.62743799743137,3.23032243712794,0.0865282618566326,0.141302229102138,"RdlD"
"acrR",0.200763076339171,6.84120927322123,3.20108459957153,0.0869442811348936,0.141862753428461,"acrR"
"sseD",0.260164178005478,3.83553445008351,3.20012066054789,0.0869888208949381,0.141862753428461,"sseD"
"SL1344_2311",0.405268150365792,3.14657660765417,3.20126696996086,0.0869358574936201,0.141862753428461,"SL1344_2311"
"rffC",0.234940622719552,6.70740579843011,3.21247493857433,0.0869653798514281,0.141862753428461,"rffC"
"yafS",-0.21572029341715,5.25675330484827,3.19933449961161,0.0870251657563001,0.141874191696402,"yafS"
"ynfL",-0.233311518081434,4.47428546615086,3.19571332390372,0.0871928023200122,0.142099590573416,"ynfL"
"hemH",-0.186930078110468,6.0371319017468,3.18573240298609,0.0876567879155089,0.142807639995728,"hemH"
"cobB",-0.165192308397836,6.91578556453241,3.1840544520202,0.0877350710699993,0.142887050089423,"cobB"
"ydfB",0.474346790916657,2.25232853686382,3.17703274527266,0.0880635396102174,0.143373726386611,"ydfB"
"sopE2",-0.540918553708803,4.86200893419882,3.42345613211181,0.0882821675451598,0.143681307004017,"sopE2"
"ccmF2",0.278566719021096,4.79884040555205,3.17299183310726,0.0883375168626651,0.143710009078979,"ccmF2"
"tdcB",-0.332101788178209,3.54955188607423,3.17073770832293,0.0883592241060336,0.143710009078979,"tdcB"
"sciO",-0.373451132270409,4.66077752828666,3.24043049101651,0.0885387388647274,0.143953573071827,"sciO"
"cirA",-1.33351648566786,5.75416632187756,3.53819295713779,0.0885731727404881,0.143961168194133,"cirA"
"zntB",0.194481951618532,5.70784626585145,3.15761527804775,0.0889792963839797,0.144572676052842,"zntB"
"SL1344_2639",-0.742054201613769,0.594198110665357,3.15434147540589,0.0891347762129516,0.144728067318579,"SL1344_2639"
"miaE",-0.191662184670058,5.60351123776602,3.15434616936921,0.0891345530618635,0.144728067318579,"miaE"
"fepA",-1.57898935257366,7.10799451305257,3.52110919149321,0.0892528253437283,0.144853117885855,"fepA"
"tus",-0.219133458661513,4.58853323393915,3.15146415289101,0.089271685841996,0.144853117885855,"tus"
"SL1344_0340",-0.244771050787371,4.14848950483014,3.14730371371626,0.0894700794671633,0.145077866667201,"SL1344_0340"
"SL1344_2663",0.342930283728643,4.03340619901098,3.15714617645183,0.0894701832268473,0.145077866667201,"SL1344_2663"
"pabA",-0.198424166260471,5.06640007695152,3.14472829868155,0.089593145607077,0.145228567460265,"pabA"
"SL1344_2492",-0.2794713483162,4.16074506063764,3.14331062497029,0.0896609726697576,0.145289824054813,"SL1344_2492"
"secF",-0.181759654993214,8.77325987788297,3.11915082086698,0.0908260566294247,0.147128478203793,"secF"
"assT",0.294620018375147,4.0357715852678,3.11761904690979,0.0909005137640468,0.147199794133477,"assT"
"SL1344_P1_0011",0.267272468247273,4.72770115140537,3.10929073675534,0.0913065786563155,0.147807871807429,"SL1344_P1_0011"
"sseI",0.34978224204704,4.17485827086823,3.12921286130635,0.0913908534434651,0.147882633353256,"sseI"
"SL1344_4502",0.290563496205722,4.56391683477534,3.10724584130572,0.0914139081509688,0.147882633353256,"SL1344_4502"
"bcfD",0.242364241632745,4.92807924339235,3.10574600664439,0.091480046659001,0.147890703773258,"bcfD"
"SL1344_0547",-0.426711264234925,4.88239309651387,3.25677899960765,0.091470208234595,0.147890703773258,"SL1344_0547"
"rffH",0.191766300237828,6.10681943975193,3.10303576916275,0.0916129346872879,0.148017031547346,"rffH"
"yjbR",0.197608292836748,4.94225734552495,3.10290421697418,0.091619390624923,0.148017031547346,"yjbR"
"actP",0.279123087663489,3.93829119588926,3.10211949924641,0.0916579116783652,0.148029822633807,"actP"
"kefC",0.217455265333714,5.70130144973821,3.08790458656831,0.0923589668003203,0.149112257147246,"kefC"
"serC",0.182093895513115,8.51197018952128,3.08652349504461,0.0924274103602499,0.149152800717619,"serC"
"SL1344_P1_0043",0.367449738783311,2.64656845864734,3.08615361322694,0.0924457507859048,0.149152800717619,"SL1344_P1_0043"
"ydhO",0.18872775822807,6.22836807144658,3.08448665351052,0.0925284585873449,0.149236463550179,"ydhO"
"repY",-0.289955994873929,5.37074012916676,3.11492169367971,0.092613922649113,0.14932451461792,"repY"
"eutT",-0.441772073649618,2.33340058291547,3.07902788861467,0.0927999012004173,0.149574515863518,"eutT"
"mukF",-0.164239623667978,7.80110131827717,3.07102873560117,0.0931993360341958,0.150168283943173,"mukF"
"SL1344_2728",0.583149475315704,1.0783185740919,3.06823874753284,0.093339121592447,0.1502933858664,"SL1344_2728"
"crp",-0.157544864258248,8.74892459090285,3.06854649434784,0.0933236907675743,0.1502933858664,"crp"
"yadA",-0.194270245413175,5.21693928440457,3.06623230252519,0.0934397998907415,0.150405428309989,"yadA"
"SL1344_1036",0.227849537252941,4.5619197312038,3.06111539600748,0.0936971237005372,0.150769456866101,"SL1344_1036"
"emrB",-0.18041281254021,7.04570842092619,3.05977604294988,0.0937646139681835,0.150827880866014,"emrB"
"SL1344_0015",0.380365658670452,3.36379101877894,3.05489779090344,0.0940109070940599,0.151173789100388,"SL1344_0015"
"hycA",-0.578170315360645,1.80948164123632,3.05357496048427,0.0940778233912459,0.151231117229464,"hycA"
"cbiK",0.321205668407965,2.98260341331908,3.05232800011112,0.0941409523332843,0.151282321075115,"cbiK"
"SL1344_P1_0073A",-0.320095319534669,3.3882648412413,3.05045360520905,0.0942359383972813,0.151384667561491,"SL1344_P1_0073A"
"hisA",-0.315876064971013,6.44687777641429,3.15574910570369,0.0943355828283401,0.151494427005538,"hisA"
"mutT",-0.187626036507606,5.71268103751368,3.04662819187034,0.0944301386267409,0.151595944420028,"mutT"
"hemX",0.165182974864434,7.48072040362785,3.0415737741169,0.0946874426405586,0.151958579977565,"hemX"
"ratA",0.167851295964396,6.1861835522118,3.03695624385604,0.0949232173429833,0.152286435253071,"ratA"
"sseK3",0.343983423479014,4.36165716304012,3.07090646643219,0.0950439466827248,0.152429565684463,"sseK3"
"SL1344_0341",-0.354607134301378,3.31419345170094,3.03318754200092,0.0951161551849261,0.152494810284881,"SL1344_0341"
"ssaJ",0.41223203160807,3.26518899599427,3.04097242593747,0.0951513972534852,0.152500764915543,"ssaJ"
"SL1344_4370",0.516017424723015,1.93089300868614,3.02411120973782,0.0955826868030131,0.153141257391909,"SL1344_4370"
"SL1344_0754",0.275932212091276,3.49460868802534,3.0184964342693,0.0958726210111992,0.15350773167868,"SL1344_0754"
"tyrP",-0.198143597629563,5.87236207299969,3.0184525136717,0.0958748929917906,0.15350773167868,"tyrP"
"sicA",-0.57507486776694,6.62781027627597,3.31314377147461,0.0961585245980791,0.153910914454305,"sicA"
"yfhA",0.167460492672666,7.24447573124083,3.01175931096935,0.0962218592981046,0.153961340861704,"yfhA"
"SL1344_0084",-0.220142562402116,5.65770314584831,3.01003090387289,0.0963116942337394,0.154034495497394,"SL1344_0084"
"SL1344_4476",0.28324244087017,3.15859706065067,3.00965453460258,0.0963312691502203,0.154034495497394,"SL1344_4476"
"STM3025",0.279229403902286,3.67651574542758,3.00630043390311,0.0965059196931934,0.1542627672029,"STM3025"
"yhgE",0.188783985818474,5.00021892014082,3.00186440050851,0.0967374724106383,0.154581815014951,"yhgE"
"SL1344_2585",-0.3862466328202,5.49217348158704,3.14593621425613,0.0967820823016114,0.154602025129754,"SL1344_2585"
"SL1344_0844",0.325170798205402,5.32100794515833,3.08163605870402,0.0970249960790608,0.154938892715225,"SL1344_0844"
"yigZ",0.203366268080636,6.16981313017489,2.99279386536396,0.0972129494034534,0.155187800747361,"yigZ"
"fhlA",0.172142227570568,5.95099060207624,2.98698656392513,0.0975187935290415,0.155624679742651,"fhlA"
"gmd",0.222265190638943,4.28758442500783,2.98623395189911,0.0975585119607979,0.155636715816088,"gmd"
"hpaB",0.262794859407,4.07698547423078,2.97663699786381,0.098066634640658,0.156395750661676,"hpaB"
"chiA",-0.293193327724726,5.51822742079523,3.01381161553316,0.0982258153212425,0.156558366559517,"chiA"
"SL1344_2940",0.279179785645836,4.53716568996072,2.97350109537356,0.0982333352301289,0.156558366559517,"SL1344_2940"
"SL1344_1588",-0.199089743627682,5.24496319547265,2.97243147421352,0.098290270256716,0.15659750896961,"SL1344_1588"
"nuoM",0.208015084360951,7.9960077585782,2.96782231367082,0.098543417779028,0.156935471292769,"nuoM"
"stdA",0.44892514413454,2.31064356804365,2.9672375237991,0.0985672858770792,0.156935471292769,"stdA"
"SL1344_3644",-0.240436376917349,4.12604463203432,2.96592378616367,0.098637496901348,0.156995581609681,"SL1344_3644"
"yneA",-0.254035238887927,3.77401169213353,2.96215984946013,0.0988389778947084,0.157264518446284,"yneA"
"sciE",0.312466043949676,4.14662263418125,2.95549586072764,0.0994291735705658,0.158151566116681,"sciE"
"aroE",-0.260356627229831,4.54156512668044,2.94883154646959,0.0995562914613114,0.158301703418265,"aroE"
"SL1344_4046",-0.241551345705251,4.40522649028929,2.94115443046049,0.0999722131079543,0.158910809991185,"SL1344_4046"
"SL1344_2329",-0.275892868662652,3.59756595614008,2.94045602976873,0.100010150461666,0.15891888889063,"SL1344_2329"
"aroF",-0.177892138969089,6.46934774832873,2.93354982778588,0.100386200996084,0.15946405721447,"aroF"
"yciN",-0.196626084318324,6.03324985579004,2.93118788286794,0.10051518906802,0.159616536284311,"yciN"
"yeiA",0.244702022465105,3.97328376707167,2.92485321397579,0.10086208511388,0.160114836132536,"yeiA"
"sciR",-0.398004307519982,2.4770867929157,2.92346614025162,0.100938229259925,0.160183141381318,"sciR"
"yhaH",-0.194873993454246,5.52421932104108,2.9223245168306,0.101000949496569,0.160230105842868,"yhaH"
"SL1344_4191",-0.422437431058119,2.60969906937508,2.91640162754154,0.101327079536071,0.160694781546221,"SL1344_4191"
"mtlD",-0.21280348259366,7.07118837103833,2.90405678424532,0.102010769743563,0.161726022041828,"mtlD"
"ylbA",-0.168601050372135,5.69486204806131,2.90327584829053,0.102054200470395,0.161741863589548,"ylbA"
"helD",-0.165242568897072,6.93314095243373,2.90114597761219,0.102172759970857,0.16187672452638,"helD"
"SL1344_1980",-0.535582931537222,2.15766362158267,2.90218177138786,0.10254242849536,0.162409209768192,"SL1344_1980"
"InvR",-0.603444994704781,1.33594163440746,2.8805448782159,0.103327846032969,0.163599604340907,"InvR"
"SL1344_2717",0.547584224282834,1.49312016798775,2.87907100612634,0.103411066635737,0.163677791006891,"SL1344_2717"
"folK",-0.205955259417014,5.49650153623643,2.87740785068513,0.103505068785907,0.163699691271169,"folK"
"yohJ",-0.290871052249513,3.46320950162549,2.87703010786219,0.103526432829958,0.163699691271169,"yohJ"
"oraA",-0.240510424733954,4.35607596931439,2.87781722056469,0.103481921810923,0.163699691271169,"oraA"
"eutH",0.280791536179049,3.44084068490096,2.87596615841283,0.103586634383441,0.1637413563767,"eutH"
"moaC",-0.199124585355426,5.41294883483005,2.87271747666779,0.10377070763987,0.163978736639677,"moaC"
"samA",0.223608897992383,4.98624858209449,2.86593674179481,0.10415614072536,0.164534047252962,"samA"
"yaaA",-0.16195901439715,6.78215725387061,2.85854503089991,0.104578207010549,0.165146845350971,"yaaA"
"SL1344_2586",0.358728756930551,2.9508474411107,2.85561309495245,0.104746172878687,0.165358106466779,"SL1344_2586"
"bssS",0.199471315359681,5.31847458412474,2.853479495555,0.104868601238068,0.165497365151234,"bssS"
"SL1344_0020",0.296482957957656,3.52409313468871,2.84791369439423,0.105188760046069,0.165931976903196,"SL1344_0020"
"dsrB",0.205935865673637,5.83639998864956,2.84749994310409,0.105212605574137,0.165931976903196,"dsrB"
"SL1344_0560",0.257064874622944,3.98232523108491,2.84441004035782,0.105390884086726,0.166116682519828,"SL1344_0560"
"ompL",0.445154760330478,2.38943267328075,2.84427977397199,0.105398407825791,0.166116682519828,"ompL"
"SL1344_3870A",-0.33228950025945,3.47743038913593,2.84220983014849,0.105518044849478,0.166251069360561,"SL1344_3870A"
"rhlB",-0.162953102916288,9.35398945548145,2.84029580348677,0.105628811381458,0.166371397151453,"rhlB"
"STM3026",0.289336173068163,3.9303175288446,2.83911173905938,0.105697402271604,0.16642523918872,"STM3026"
"sseBa",0.32137358733413,4.32417497178704,2.85345478130979,0.105891397986736,0.166676437377755,"sseBa"
"ydgT",-0.366651963872204,7.09210544893298,3.0043839079618,0.106172001724084,0.167063751574299,"ydgT"
"hybG",0.307979797173998,4.145151916522,2.83791706429789,0.106324032706147,0.1672485678698,"hybG"
"rfbJ",-0.400877572999714,8.35350320616064,3.02334734595496,0.107070753391782,0.168368411624203,"rfbJ"
"ccmE2",0.310545186260844,3.69688760831626,2.81257151696622,0.107248569278772,0.16859321729003,"ccmE2"
"SL1344_1971",-0.727664674560748,4.02632273417792,3.06143328981761,0.107513333337686,0.16895451376036,"SL1344_1971"
"SL1344_4395",0.462716375081177,2.64799559548661,2.81272322535466,0.107588120491016,0.169017128553116,"SL1344_4395"
"pspC",-0.271927224202495,4.09511541197302,2.79754261445581,0.108138737808715,0.169826972331413,"pspC"
"accA",-0.152783242163472,9.30209933198464,2.79124024341738,0.108514598612125,0.17034872440198,"accA"
"pduF",-0.318581284061281,3.76174918996614,2.79018510586233,0.108577674085168,0.17034872440198,"pduF"
"yeiE",-0.158670542228982,6.00220380921324,2.78902528368313,0.108647057014701,0.17034872440198,"yeiE"
"nanK",0.269722904307844,4.1182254447045,2.78926482548295,0.108632722887821,0.17034872440198,"nanK"
"SL1344_3643",0.336843079380147,2.93895068686773,2.79021302359976,0.108576004627904,0.17034872440198,"SL1344_3643"
"citA",0.223869207161787,4.95348127406231,2.78663761461359,0.108790055567701,0.170517660006795,"citA"
"btuD",0.209172652831534,5.11631898961566,2.78388611482798,0.108955117190597,0.170665771324779,"btuD"
"yhbQ",0.253122086164633,4.53243409419728,2.7842085692636,0.108935758103056,0.170665771324779,"yhbQ"
"yejA",0.173499337592833,5.72075683978021,2.77250435929098,0.10964102509982,0.171684570543162,"yejA"
"ddlB",0.14980511954904,7.9503069853048,2.75934307547931,0.110440483408044,0.17288045897887,"ddlB"
"SL1344_2715",0.256390028022264,4.60799091538566,2.74726976034457,0.111179862418112,0.173940554078585,"SL1344_2715"
"SL1344_3565",-0.290570828361351,3.667215892359,2.74711105373252,0.111189620262763,0.173940554078585,"SL1344_3565"
"SL1344_0066A",0.411671701848924,2.66991547895333,2.73688980843345,0.111820176716494,0.174813896178954,"SL1344_0066A"
"mukE",-0.175179006435321,7.61503820671868,2.73711732682808,0.111806095419583,0.174813896178954,"mukE"
"SL1344_3129",-0.243514656131532,5.51917298690291,2.73969661779928,0.112085699751362,0.175172384393324,"SL1344_3129"
"SL1344_2552",0.248621923078732,4.39267416510092,2.72266850825803,0.1127044837024,0.176082554156495,"SL1344_2552"
"SL1344_4245",0.25728665440633,3.42699441557795,2.72167277619109,0.112766706636729,0.176122880207251,"SL1344_4245"
"SL1344_4354A",-0.415120481786502,1.88879176978029,2.72040419822453,0.112846037958118,0.176171868482903,"SL1344_4354A"
"srgA",-0.237296564744686,4.62175912003132,2.72000659254287,0.112870915945528,0.176171868482903,"srgA"
"ArcZ",-0.264591268119311,4.30664446649188,2.71441990515858,0.113221153010208,0.176661521648508,"ArcZ"
